id,description,value
1008737,to give his community better access to communication services by selling mobile airtime credits.,0
1008940,"to buy seeds, fertilizers, manures, pesticides, etc.",0
1008606,to purchase more fertilizer to grow her crop well.,0
1008889,to buy the needed construction material to build a room.,0
1008897,"to invest in beverages, snacks, sugar, oils, etc. to increase sales in her business.",0
1008905,"to purchase seeds, fertilizers, manure, pesticides, etc.",0
1008931,"to buy agricultural inputs like fertilizer, manure, pest control, etc.",0
1008766,to buy mineral fertilizers for her onion and potato fields.,0
1009884,to register his truck.,0
1010026,to buy two cows and other supplies for his dairy business.,0
1010038,"to buy a variety of clothing, shoes and jewelry.",0
1008652,To buy goods,0
1008656,to buy seasonal fruits for her husband's fruit selling business.,0
1008598,to buy more fertilizer and organic pesticide to improve his farmland.,0
1008650,to buy a rickshaw body and seat covers for her husband's transportation services.,0
1008860,to repair the infrastructure in his home.,0
1008272,to buy a sofa set and television.,0
1008302,to buy more motorcycle spare parts for selling.,0
1008790,to buy a new Yamata sewing machine.,0
1005675,to give his community better access to communication services by selling mobile airtime credits.,0
1008204,to buy fertilizer so as to improve on production,0
1008213,to buy more grocery items to resell.,0
1008228,to buy a new clothing collection for her business.,0
1008243,to repair the auto rickshaw for her husband.,0
1008481,"to buy more fruit and vegetables (melons, pears, watermelons, grapes, basil, eggplant, onion).",0
1008498,to buy merchandise for her store and pigs to raise and sell.,0
1008505,to buy paint in bulk.,0
1008512,buy fresh vegetables,0
1009702,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
1009792,to buy more clothes for her shop.,0
1010029,to buy cattle.,0
1010039,"to buy rice, beans, oil, flour, sugar, eggs, powdered milk, juices, other soft drinks, cornflour drinks, coffee and more to stock up his shop.",0
1008208,with her home improvement project.,0
1008483,"to invest in yucca, potatoes, oil, corn, spices, etc. to expand the production of her dishes.",0
1008490,to purchase more construction materials.,0
1008495,"to purchase cement, sand, gravel, beams, metal sheeting and pins to build an outdoor walkway on his house.",0
1008937,"Para comprar: ropa, zapatos, cosm��_��__��_��___��_��__��_��____ticos, entre otros productos para vender y mejorar sus ganancias.",0
1010139,to buy food products for future retail sale.,0
1010462,to raise sheep for sale,0
1009636,to begin trading in bed linens and household goods in order to generate a stable income.,0
1008835,to have a proper medical exam at the hospital and find out about his health problems.,0
1009551,"to pay for new stock of food supplies (mainly ""basturma"") to sell and develop his trading business .",0
1009618,to pay for a sow and forage to feed his animals.,0
1009725,to pay for forage to feed the livestock.,0
1009987,"to buy supplies to make food, and also to buy scrap metal to resell",0
1007822,To develop her business,0
1009581,"to pay for an attachment for the tractor, 10 packages of fertilizer and cover transportation costs .",0
1009640,"to pay for polyethylene greenhouse cover, fertilizer for land cultivation, 3 sows and forage for feeding the livestock .",0
1009680,"to pay for two sows, forage for feeding the livestock and cover costs for cultivation works in the farm",0
1009713,"to generate enough capital to grow his mobile money transfer business in Lusaka, Zambia.",0
1009734,to pay for forage for feeding the livestock,0
1009765, to do some maintenance on his rickshaw.,0
1009772,"to pay for a dried fruit making machine, a freezer for keeping fruits fresh and plates and packages to sell the produce in the markets.",0
1009789,to buy food products for her business.,0
1009873,To pay the registration fee for his car ,0
1009563,to buy rice seeds and pesticides for supporting her family,0
1009569,"to buy fertilizers, seeds, and plowing the field",0
1010002,to buy three more cows to double her production.,0
1009494,to buy young cattle.,0
1009603,"to pay for tomato seedlings, a polyethylene cover for the greenhouse, and fertilizer for land cultivation, as well as to renovate the greenhouse",0
1009559,to pay for 40 sheep to develop agribusiness,0
1010111,with his sheep fattening business. ,0
1010317,"to purchase large stocks of beans and rice, and increase his earnings. ",0
1008174,"to purchase green vegetables, two crates of tomatoes, and onions to sell.",0
1008175,to buy fertilizer to increase her crop yield to support her farming and fishing net.,0
1008187,to buy more stock of fruit.,0
1008474,to invest in the purchase of a heifer.,0
1008478,"to buy groceries, meats, vegetables and fruits.",0
995355,to renovate the rental houses,0
1008458,"to buy pants, shirts, socks, underwear, skirts, etc., to stock her business.",0
1008459,to buy construction materials,0
1008460,to buy clothing to sell,0
1008465,to buy clothing for her business.,0
1004458,To buy cereals,0
1006594,"To invest in: a cart of greater capacity, tables, benches, and raw materials to improve the service of his sales.",0
1006984,To buy seeds and expand his horticulture farming,0
1008878,to buy clothes to sell.,0
1009019,to buy more inputs to sell such as candies and snacks so she can distribute to the schools that start classes in January.,0
1009061,to buy a new cow to provide milk for his cheese making,0
1009983,to buy three bulls to keep raising cattle,0
993421, to buy cattle and expand his business.,0
1003956,to buy farm implements,0
1006242,to build a modern dairy unit and to buy farm inputs.,0
1008192,to purchase additional spare parts or accessories for a Passenger Unit Vehicle.,0
1008321,to purchase a car and start his own taxi business.,0
1009055,to build an additional  room at the house where he lives.,0
1009446,to buy more cows in order to increase her herd,0
1009535,to buy mineral fertilizer,0
1008131,to purchase a stock  of new  clothes for resale,0
1004166,"to buy a fast food stand, with which she hope to increase her sales.",0
1005341,to buy supplies to prepare tamales and fried products as well as utensils to complement her kitchen with what remains,0
1008036,"to buy items to sell like beverages, canned goods, snack foods, home care products, and other groceries.",0
1008456,"to buy corn, cheese, pork cracklings, oil and other supplies needed for her small business.",0
1008457,"to invest in corn, beans, pork cracklings and cheese to increase her production of pupusas.",0
1008496,"buy merchandise, like blouses, pants, sweaters and shoes in order to increase the fixed assets in her established business.",0
1008891,to buy products for her business and some personal items.,0
1008977,to purchase basic goods at wholesale prices. ,0
1009094,"start her selling business by buying clothes for women, men and kids.",0
1009180,to purchase additional cows in order to increase her herd,0
1004081,to start an agro vet business.,0
1006351,to construct a modern dairy unit.,0
1008281,to buy farm implements.,0
1009052,to make repairs on his house.,0
1009084,to fix a room in her home.,0
1009271,"to purchase boxes, adapters, consoles, etc. to sell",0
1009367,"to buy fabric, necklaces, rings, thread, shoes, t-shirts, jogging suits, and others.",0
1004137,"to buy supplies, tools, fixed assets, and inventory for the preparation of typical dishes and fried food",0
1004138,"to invest in the purchase of display cases, a computer for invoicing and promoting her products on social networks, counters, paint, and internal improvements.",0
1007992,"to buy ingredients like flour, sugar, fruits, etc.",0
1008000,"to buy items to sell like canned goods, beverages, snack foods, home care products and other groceries",0
1008452,"to buy a grill, tables, chairs, and fix the roof.",0
1008453,"to purchase balconies, laminate, poles and payment of labor to have a more comfortable home.",1
1007839,"to buy ingredients, as well as fire wood in order to expand her food business.",0
1008925,to purchase more meat for sale.,0
1008927,to purchase more clothing for her inventory and take advantage of increased sales at the beginning of the school year.,0
1008928,to increase her inventory and purchase more articles of clothing to increase sales.,0
1008929,to buy a new sewing machine,0
1008932,to buy fertilizer and insecticides,0
1009844,"to buy fertilizer, chemicals, insecticides, and machinery",0
1009957,to buy doors and other needed construction materials.,0
1009965,"to buy shirts, pants, shorts and facial makeup.",0
1007915,buy more sodas to sell and also to buy a refrigerator where to keep them.,0
1007919,to make some adjustments to the food car and to paint a refrigerator that needs some maintenance,0
