id,description,value
1004026,to buy a motorbike for transporting goods to market,2
1007268,to buy fishing nets and pay laborers.,2
1008725,"to buy a fishing net, a fishing boat, and feed.",2
1008726,to buy a motorbike for speedy delivery of products to the market.,2
1008780,to buy seeds to expand his horticulture farm.,2
1008786,to buy seeds and start horticulture farming.,2
1004008,to buy farm inputs.,2
1004084,to construct proper dairy facilities for his herd.,1
1008258,to buy seeds and increase his potato farming.,2
1008300,"to buy high-quality seeds, good fertilizer, and pesticides to improve crop production.",2
1008636,to  invest in supplies like plastic ware and coconut.,2
1008679,"to buy vinegar, soy sauce, corn starch, sugar, milk, milo sachet, powdered detergent, coffee, matches,  canned corned beef, beef loaf, sardines, creamer and shampoo.",2
1008702,"to buy  condiments, beverages, and soft drinks.",2
1008705,to purchase items for her business.,2
1008223,to buy seeds and start horticulture farming.,2
1008225,to buy good quality seeds.,2
1008226,to buy farm inputs.,2
1008227,to buy cereals.,2
1008072,to buy cereals to sell.,2
1008114,to buy cereals.,2
1008120,to buy seeds and expand his horticulture farming.,2
1008148,"to buy more commodities such as drinks, food seasonings, snack foods, canned goods and noodles; feed",1
1008160,"to buy  more commodities such as sugar, salt, powdered juice, coffee, candy, chips, biscuits, bread, spices, noodles, canned goods.",2
1009364,to buy a variety of drinks to sell.,2
1006790,"to buy drinking liquor, soft drinks, canned goods, noodles, sugar, cooking oil, food seasoning, snack foods, toiletries and napkins",2
1006933,To start an agro vet,2
1007598,to buy farm implements.,2
1008002,"to buy fishing materials such as fishing net, fishing rope and fishing weights",2
1008027,"to buy goods such as shirts, skirts, pants, curtains and other apparels",2
1008033,"to buy beauty products such as soap, lotion and cosmetics; fragrances, personal and home care products.",2
1008137,"to buy different kinds of meat such as pork, beef, and goat�s meat (chevon); vegetables",2
1008216,"to buy commodities such as canned goods, noodles, food seasonings, toiletries, eggs, cooking oil, snack foods, chocolate bars, soft drinks, and drinking liquor.",2
1006248,"to buy canned goods, noodles, spices, eggs, cooking oil, biscuits, chips, bread, sugar, salt, coffee, drinks, powdered juice; and a fishing boat engine.",2
1006249,"to buy sugar, salt, powdered juice, coffee, candy, chips, biscuits, bread, spices, noodles, canned goods, drinks and RTW products.",2
1006253,to buy a motorbike,2
1006256,"to buy canned goods, noodles, food seasoning, cooking oil, eggs, sugar, coffee, toiletries, chips, candies and soft drinks.",2
1006423,to buy another motorbike,2
1006444,to buy seeds and start horticulture farming.,2
1006328,to buy a quality breed of dairy cow.,1
1006342,to buy farm implements.,2
1006379,to build a modern dairy unit.,1
1006397,to build a modern dairy unit.,1
1009296,to buy animals to breed.,1
1009298,to build a room.,2
1009299,to buy a weed eater.,2
1009326,to buy clothes to sell.,2
1009664,to buy cows and calves,1
1010094,"to buy cement, sand, bricks, iron and other construction materials.",2
1010193,to increase her husband's crockery business.,2
1010504,to buy fertilizers and pay his workers for manual labor (to maintain the farm).,2
1009946,to buy flour for her business.,2
1009940,to buy more shoes for her business.,2
1010027,to buy a specialist sewing machine and other supplies for her sewing business.,2
1010024,to buy equipment for her food sales business.,2
1009593,to purchase hybrid seeds and fertilizer to improve harvests of maize.,2
1009555,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,2
1005839,to buy seeds and expand her horticulture farm.,2
1005843,"to buy soft drinks, wines, cigarettes, beverages, canned food and toiletries.",2
1006223,to buy cereals.,2
1006292,to buy a motorbike.,2
1009483,to purchase mineral fertilizer and planting seeds ,2
1009489,to buy two cows,1
1010460,to buy 2 calves and livestock fodder.,1
995209,to buy wheat and mineral fertilizer,2
1005771,to buy cereals for resale.,2
1008785,to help her husband to buy commodities for the general store business.,2
1009224,to buy maize and beans to sell.,2
1009295,to buy agricultural products to sell.,2
1009967,"to buy bananas, mangos, cookies, sweets, and juice.  ",2
1010485,to buy drugs for selling in her pharmacy,2
1010523,to buy seed potatoes for her farm.,2
1010651,to buy sheets and bedspreads to sell to regular customers.,2
1010660,"to buy 50 small chickens along with food, to fatten them for market later.",1
1010795,"to pay for shelving, clothing stock, flyers, an air conditioning unit for her ?home-based store, and specialty items.?",2
1011100,"to buy baby diapers, clothes, bed sheets, mosquito sprays and coils to stock her shop.",2
1004527,To construct a modern dairy unit,1
1004553,to buy seeds and start horticulture farming.,2
1005609,to buy and sell cereals so as to improve her income level.,2
1005627,"to buy farm inputs such as good quality seeds, fertilizer, and pesticides.",2
1005640,To buy cereals,2
1005691,"to buy flashlights, sunglasses and CDs",2
1005452,"to buy �bobo� material such as bamboo stem, and fish net",2
1005743,to buy cereals for resale.,2
1005790,	to buy cereal.,2
1009929,to buy material to sew more vests for children.,2
1010086,"to invest in pants, skirts, blouses, shirts, etc., to increase sales. ",2
1010420,to purchase  trailer to increase his profit for supporting his family,2
1010621,"to buy rice, beans, sugar, beverages, eggs, sardines, plastic bags, churros, bread, etc. for his business.",2
1010639,to make improvements to his moto-taxi storage area.,2
1010988,to increase her merchandise with new fashionable clothes for this winter season to satisfy demands.,2
1011029,to buy more stock of cosmetics.,2
1011054,to buy more rice for resell to gain more profit.,2
994430,to purchase a large amount of fertilizer,2
1005275,to buy seeds and start growing fruits and vegetables on his farm.,2
1005457,to buy a fishing net.,2
1009273,"to buy again quilts, bedspreads, etc.",2
993643,to purchase a car and protect his source of income,2
1005155,to buy a good-quality breed of dairy cow.,1
1005239,to buy seeds and grow his horticulture farming business.,2
1005245,to pay for poultry.,1
1005252,to buy another motorbike to deliver his products to the market in a timely manner.,2
1008954,"to buy manure, fertilizers, pest control, and posts to mark his land.",2
1003940,to buy cereal grains,2
1004618,to buy a quality breed of dairy cow.,1
1004626,to start an agro shop.,2
1004638,To start poultry farming,1
1004691,to construct a greenhouse.,2
1004996,To buy poultry,1
1005132,to construct a proper dairy stall.,1
1005157,"to buy chips, candies, biscuits, coffee, powdered chocolate drinks, sugar, salt, canned goods, noodles, spices, eggs and drinks.",2
1004583,to buy seeds.,2
1004609,to buy seeds to start a potato farm.,2
1009122,to purchase more cattle in bulk.,1
1010036,to buy organic fertilizer for her tara tree plantation.,2
1010074,to build a suitable house for his family.,2
1010097,to build a home suitable for him and his grandson.,2
1010156,to buy rice seeds and fertilizers for her farmland,2
1010303,to buy a new appliance for making hot ?drinks and more soft drinks and snacks to sell.,2
1010346,to cover his university fees. Mohammad needs your support to complete his studies.,2
1010501,to buy organic compost in order to improve the production of tara.,2
992933,to expand his assortment and this way increase the turnover and expand his business,2
997312,to buy another motorbike so as to deliver his produce speedily to market.,2
997315,to buy a motorbike.,2
997325,to buy farm implements.,2
1001185,to buy piglets and feed.,2
1009098,purchase soda and water in bulk.,2
1009110,to purchase materials for installation and to pay for labor.,2
1007206,to buy necessary construction materials,2
1009089,"to invest in skirts, blouses, shirts, pants, etc. and beauty and dairy products to increase her earnings.",2
1010271,to bring more blankets and bedsheets to sell.,2
1010513,"to buy one dozen pairs of pants, one of shirts, and underwear and shoes for both men and women.",2
1010537,"to buy more products such as candy, staple grains, beverages, sugar, bread, eggs, dairy products, meats, vegetables, cleaning supplies, churros, etc.",2
1010559,to pay the rent for the location where she has her business and to buy products to supply her business.,2
1009898,to purchase stock of products and open a general store.,2
1010288,"to buy a hair dryer, hair brushes and more tools.",2
1010338,to buy purebred livestock to increase the size of her herd.,1
